Time, ManagementArea, Prescription, StandMapCode, EventID, StandAge, StandRank, StandSiteCount, DamagedSites, MgBiomassRemoved, MgBioRemovedPerDamagedHa, CohortsDamaged, CohortsKilled, CohortsKilledByabiebals, CohortsKilledByacernegu, CohortsKilledByacerrubr, CohortsKilledByacersacc, CohortsKilledByacerspic, CohortsKilledBybetualle, CohortsKilledBybetupapy, CohortsKilledByceltis, CohortsKilledByfraxamer, CohortsKilledByfraxnigr, CohortsKilledByfraxpenn, CohortsKilledBylarilari, CohortsKilledByostrvirg, CohortsKilledBypiceglau, CohortsKilledBypicemari, CohortsKilledBypinubank, CohortsKilledBypinuresi, CohortsKilledBypinustro, CohortsKilledBypopubals, CohortsKilledBypopudelt, CohortsKilledBypopugran, CohortsKilledBypoputrem, CohortsKilledByprunpens, CohortsKilledByprunsero, CohortsKilledByprunvirg, CohortsKilledByqueralba, CohortsKilledByquerelli, CohortsKilledByquermacr, CohortsKilledByquerrubr, CohortsKilledBysalix, CohortsKilledBythujocci, CohortsKilledBytiliamer, CohortsKilledByulmuamer, CohortsKilledByulmurubr, 
25, 1, Oak_Shelter, 125033, 6912, 61, 220, 1, 1, 205.32, 51.33, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 108813, 6924, 91, 220, 1, 1, 455.36, 113.84, 0, 18, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 
25, 1, CNF_SpruceFir, 137818, 6701, 0, 628, 1, 1, 623.92, 155.98, 0, 9, 3, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Hardwoods_Unevenaged, 142943, 6142, 131, 2346, 1, 1, 71.84, 17.96, 9, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 
25, 1, Oak_Shelter, 113192, 6938, 71, 220, 1, 1, 673.44, 168.36, 1, 6, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
25, 1, Oak_Unevenaged, 146756, 6257, 40, 112.2, 3, 3, 59.4, 4.95, 2, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 136676, 7231, 56, 202.5, 2, 2, 132.4, 16.55, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 
25, 1, Aspen_Clearcut, 146608, 6699, 0, 762.5, 1, 1, 536.96, 134.24, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Hardwoods_Unevenaged, 117168, 6095, 131, 2346, 1, 1, 72.72, 18.18, 9, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 
25, 1, Hardwoods_Unevenaged, 111663, 6278, 131, 2346, 1, 1, 72.6, 18.15, 9, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 
25, 1, Oak_Unevenaged, 130666, 6172, 101, 168.3, 2, 2, 19.48, 2.44, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Thinning_PineHard, 112556, 6784, 43, 16863, 6, 2, 135.6, 16.95, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Unevenaged, 109497, 6124, 121, 336.7, 1, 1, 18.68, 4.67, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, CNF_SpruceFir, 120625, 6755, 0, 612.5, 4, 4, 2469.76, 154.36, 0, 54, 7, 0, 2, 1, 0, 0, 11, 0, 0, 4, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 12, 0, 2, 0, 0, 0, 0, 3, 0, 3, 0, 5, 0, 
25, 1, CNF_SpruceFir, 122334, 6516, 0, 684, 6, 5, 2781.28, 139.06, 0, 69, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 20, 1, 0, 1, 0, 4, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 
25, 1, Aspen_Clearcut, 100329, 6616, 0, 775.8, 11, 11, 5748.56, 130.65, 0, 98, 3, 0, 2, 2, 0, 0, 7, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 9, 0, 9, 45, 0, 0, 0, 0, 0, 3, 5, 0, 0, 1, 9, 0, 
25, 1, Aspen_Clearcut, 147326, 6086, 0, 1895, 1, 1, 525.84, 131.46, 0, 16, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
25, 1, Aspen_Clearcut, 109780, 6989, 0, 697.5, 4, 4, 2370.96, 148.19, 0, 33, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 3, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 138062, 7099, 71, 220, 1, 1, 690.96, 172.74, 1, 6, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 110999, 6770, 0, 750, 1, 1, 541.96, 135.49, 0, 7, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Thinning_PineHard, 133585, 6529, 81, 17188, 2, 2, 153.6, 19.2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 128615, 7180, 61, 203.3, 2, 2, 1218.52, 152.32, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 
25, 1, Thinning_RedPine, 106795, 6128, 131, 2090, 1, 1, 0.48, 0.12, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Clearcut, 128112, 6497, 0, 304.2, 2, 2, 491.76, 61.47, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 
25, 1, Thinning_Aspen, 111807, 6270, 66, 17537, 6, 4, 222.64, 13.92, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 135586, 6920, 0, 710, 1, 1, 630.44, 157.61, 0, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Hardwoods_Unevenaged, 137702, 6739, 81, 304, 1, 1, 103.56, 25.89, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, LowlandConifer_Clearcut, 113570, 6396, 15, 717.6, 8, 8, 4388.68, 137.15, 0, 114, 4, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 56, 0, 5, 11, 1, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
25, 1, Oak_Shelter, 100526, 7048, 71, 220, 1, 1, 463.68, 115.92, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Clearcut, 105145, 6286, 0, 362.5, 2, 2, 393.48, 49.19, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 0, 
25, 1, Hardwoods_Unevenaged, 115939, 6453, 91, 690, 1, 1, 64.24, 16.06, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 
25, 1, Hardwoods_Unevenaged, 132648, 7040, 35, 136.6, 7, 1, 75.12, 18.78, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 
25, 1, Thinning_PineHard, 133124, 6433, 91, 17321, 1, 1, 79.6, 19.9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
25, 1, Thinning_PineHard, 113032, 6773, 101, 16881, 2, 1, 2.28, 0.57, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 121638, 6511, 66, 303, 5, 4, 152.88, 9.56, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 0, 
25, 1, Thinning_PineHard, 129889, 6081, 76, 17586, 4, 3, 393.24, 32.77, 9, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
25, 1, CNF_SpruceFir, 141603, 6738, 0, 620.7, 3, 3, 1796.32, 149.69, 0, 28, 6, 0, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
25, 1, Oak_Shelter, 111451, 7111, 71, 220, 1, 1, 175.88, 43.97, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 103396, 6868, 0, 721.5, 2, 2, 907.56, 113.45, 0, 19, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 100957, 7107, 71, 220, 1, 1, 402.08, 100.52, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 102299, 7126, 51, 220, 1, 1, 493.96, 123.49, 0, 10, 0, 0, 3, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 
25, 1, Thinning_PineHard, 105401, 6443, 83, 17310, 8, 5, 391.24, 19.56, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 17, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, LowlandConifer_Clearcut, 121049, 6110, 0, 817.8, 1, 1, 384.24, 96.06, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 132023, 6371, 0, 880.5, 3, 3, 1552.76, 129.4, 0, 31, 0, 0, 1, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 2, 11, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 128028, 7177, 61, 203.3, 1, 1, 629.28, 157.32, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
25, 1, Thinning_Aspen, 106797, 6238, 67, 17547, 8, 5, 301.76, 15.09, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Thinning_PineHard, 110049, 6678, 74, 16996, 15, 9, 2162.52, 60.07, 24, 9, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 7, 1, 0, 
25, 1, Oak_Shelter, 111012, 7127, 71, 220, 1, 1, 165.88, 41.47, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 145346, 7118, 0, 685, 1, 1, 593.68, 148.42, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 114880, 6499, 0, 815, 2, 2, 1097.84, 137.23, 0, 20, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 4, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 104926, 7195, 0, 675.5, 4, 4, 2482.76, 155.17, 0, 48, 4, 0, 0, 2, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0, 6, 1, 0, 3, 15, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 
25, 1, Aspen_Clearcut, 133732, 7051, 0, 690, 5, 5, 2687.48, 134.37, 0, 36, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 
25, 1, Oak_Shelter, 112288, 7234, 58, 202.5, 4, 4, 341.56, 21.35, 5, 11, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 1, 0, 
25, 1, Aspen_Clearcut, 137272, 6432, 0, 860.5, 3, 3, 1628.24, 135.69, 0, 26, 0, 0, 2, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
25, 1, Thinning_PineHard, 121315, 7021, 82, 16688, 6, 3, 198.24, 16.52, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 134944, 6984, 0, 697.6, 4, 4, 1602.04, 100.13, 0, 35, 0, 0, 3, 0, 0, 0, 9, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 144327, 7104, 71, 220, 2, 2, 804.28, 100.54, 4, 8, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 134637, 6806, 0, 737, 1, 1, 607.92, 151.98, 0, 9, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Hardwoods_Unevenaged, 108076, 6210, 131, 2346, 1, 1, 71.68, 17.92, 9, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 
25, 1, Thinning_PineHard, 138423, 6138, 78, 17531, 21, 17, 1742.16, 25.62, 92, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 53, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 128868, 7216, 0, 673.8, 3, 3, 1435.4, 119.62, 0, 28, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 1, 0, 5, 8, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 
25, 1, Thinning_Aspen, 104860, 7253, 101, 17448, 2, 1, 70.6, 17.65, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 136544, 6751, 0, 758.3, 2, 2, 1039.76, 129.97, 0, 22, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 2, 0, 4, 0, 0, 0, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 137134, 6592, 50, 278.3, 4, 4, 159.88, 9.99, 8, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 
25, 1, Hardwoods_Unevenaged, 136308, 6544, 91, 386, 1, 1, 14.4, 3.6, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Thinning_PineHard, 103743, 6652, 56, 17046, 2, 1, 89.44, 22.36, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 130844, 6732, 0, 762.5, 1, 1, 537.88, 134.47, 0, 10, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 105950, 6720, 156, 252.5, 2, 2, 50.44, 6.31, 3, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 
25, 1, Hardwoods_Unevenaged, 123147, 6515, 81, 508, 1, 1, 23.2, 5.8, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 132711, 6624, 57, 278.3, 6, 5, 224, 11.2, 12, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 
25, 1, Hardwoods_Unevenaged, 107652, 6640, 72, 358, 3, 2, 72.24, 9.03, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 
25, 1, Hardwoods_Unevenaged, 121629, 6487, 114, 568, 3, 3, 67.12, 5.59, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 127933, 6948, 0, 707.5, 2, 2, 900.44, 112.56, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Hardwoods_Unevenaged, 128259, 6851, 81, 284, 2, 2, 82.12, 10.27, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 130634, 6854, 0, 726.7, 6, 6, 3484, 145.17, 0, 51, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 2, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 
25, 1, CNF_SpruceFir, 112299, 6617, 0, 650, 1, 1, 588.6, 147.15, 0, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 113150, 6628, 91, 278.3, 2, 2, 70.68, 8.84, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 134742, 6623, 50, 278.3, 2, 2, 79.64, 9.96, 4, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
25, 1, Oak_Shelter, 114014, 6636, 50, 278.3, 4, 4, 167.52, 10.47, 8, 7, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 
25, 1, Hardwoods_Unevenaged, 110324, 6501, 81, 528, 1, 1, 55.36, 13.84, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 144002, 6105, 0, 1440, 1, 1, 355.44, 88.86, 0, 11, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
25, 1, Aspen_Clearcut, 104616, 6204, 0, 1130.7, 3, 3, 983.8, 81.98, 0, 31, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 
25, 1, Oak_Shelter, 114946, 6594, 106, 278.3, 2, 2, 71.44, 8.93, 4, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
25, 1, CNF_SpruceFir, 142329, 6837, 0, 608, 1, 1, 632.88, 158.22, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 
25, 1, Aspen_Clearcut, 113494, 6946, 0, 708.5, 2, 2, 608.08, 76.01, 0, 11, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
